File,Target,Facies,Spacecraft Clock,Sol,Sequence ID,Observation Point,SiO2,+/-,SiO2 RMSEP,SiO2_shots_stdev,TiO2,+/-.1,TiO2 RMSEP,TiO2_shots_stdev,Al2O3,+/-.2,Al2O3 RMSEP,Al2O3_shots_stdev,FeOT,+/-.3,FeOT RMSEP,FeOT_shots_stdev,MgO,+/-.4,MgO RMSEP,MgO_shots_stdev,CaO,+/-.5,CaO RMSEP,CaO_shots_stdev,Na2O,+/-.6,Na2O RMSEP,Na2O_shots_stdev,K2O,+/-.7,K2O RMSEP,K2O_shots_stdev,MnO,+/-.8,MnO RMSEP,MnO_shots_stdev,Sum of Oxides,Distance (m),Laser Power,Spectrum Total
CL5_429712925CCS_F0120244CCAM02363P3.SAV,Buit_Lake,9.0,429712925.0,363.0,CCAM02363,3.0,51.0,+/-,5.0,0.5,0.8,+/-,0.45,0.04,19.7,+/-,3.7,0.4,15.5,+/-,3.4,0.6,4.0,+/-,1.8,0.2,8.1,+/-,2.5,0.4,4.68,+/-,0.81,0.16,0.71,+/-,0.75,0.06,0.13,+/-,0.05,0.03,104.61,4.91562,100A/95A/95A,256000000000000.0
CL5_429713091CCS_F0120244CCAM02363P3.SAV,Buit_Lake,9.0,429713091.0,363.0,CCAM02363,4.0,51.7,+/-,5.0,0.8,1.22,+/-,0.54,0.07,20.1,+/-,3.7,0.2,17.3,+/-,3.6,0.6,1.5,+/-,1.5,0.1,5.1,+/-,1.7,0.4,5.22,+/-,0.89,0.2,2.13,+/-,1.17,0.13,0.07,+/-,0.04,0.02,104.27,4.91562,100A/95A/95A,356000000000000.0
CL5_429713155CCS_F0120244CCAM02363P3.SAV,Buit_Lake,9.0,429713155.0,363.0,CCAM02363,5.0,55.4,+/-,5.1,0.4,0.77,+/-,0.44,0.01,24.2,+/-,3.9,1.0,0.8,+/-,1.7,1.4,0.8,+/-,1.5,0.4,8.1,+/-,2.5,0.3,6.82,+/-,1.02,0.15,0.9,+/-,0.83,0.09,0.06,+/-,0.03,2.34,97.87,4.91562,100A/95A/95A,186000000000000.0
CL5_430422208CCS_F0130292CCAM01371P3.SAV,Deloro,9.0,430422208.0,371.0,CCAM01371,1.0,45.3,+/-,5.0,0.3,0.75,+/-,0.44,0.01,17.5,+/-,3.7,1.1,16.0,+/-,3.5,0.7,2.5,+/-,1.6,0.5,12.9,+/-,3.2,0.4,3.72,+/-,0.67,0.21,0.27,+/-,0.59,0.02,0.16,+/-,0.06,0.02,99.07,2.66419,100A/60A/60A,344000000000000.0
CL5_430422278CCS_F0130292CCAM01371P3.SAV,Deloro,9.0,430422278.0,371.0,CCAM01371,2.0,45.5,+/-,5.0,1.7,0.69,+/-,0.42,0.01,15.1,+/-,3.6,1.5,15.9,+/-,3.5,0.6,3.8,+/-,1.7,0.3,11.7,+/-,3.1,0.9,3.14,+/-,0.63,0.35,0.22,+/-,0.57,0.04,0.14,+/-,0.06,0.02,96.28,2.66419,100A/60A/60A,226000000000000.0
CL5_430422341CCS_F0130292CCAM01371P3.SAV,Deloro,9.0,430422341.0,371.0,CCAM01371,3.0,40.8,+/-,5.4,0.9,0.74,+/-,0.43,0.02,11.5,+/-,3.5,0.6,19.0,+/-,3.8,0.5,4.2,+/-,1.8,0.3,11.0,+/-,3.0,0.4,2.31,+/-,0.62,0.18,0.16,+/-,0.56,0.03,0.21,+/-,0.07,0.01,90.0,2.66419,100A/60A/60A,377000000000000.0
CL5_430422405CCS_F0130292CCAM01371P3.SAV,Deloro,9.0,430422405.0,371.0,CCAM01371,4.0,48.3,+/-,5.0,2.5,0.98,+/-,0.49,0.02,14.8,+/-,3.6,2.1,18.7,+/-,3.8,1.2,2.8,+/-,1.6,0.4,8.7,+/-,2.6,0.2,4.66,+/-,0.8,0.55,0.62,+/-,0.71,0.15,0.11,+/-,0.05,0.03,99.59,2.66419,100A/60A/60A,389000000000000.0
CL5_430422469CCS_F0130292CCAM01371P3.SAV,Deloro,9.0,430422469.0,371.0,CCAM01371,5.0,50.9,+/-,5.0,1.0,0.84,+/-,0.46,0.04,16.8,+/-,3.7,0.6,20.5,+/-,4.0,0.6,2.4,+/-,1.6,0.2,5.0,+/-,1.7,0.2,5.0,+/-,0.86,0.17,1.54,+/-,1.06,0.12,0.14,+/-,0.06,0.02,103.07,2.66419,100A/60A/60A,171000000000000.0
CL5_399179536CCS_F0030078CCAM02019P3.SAV,Goulburn_7,9.0,399179536.0,19.0,CCAM02019,1.0,50.3,+/-,5.0,0.8,1.05,+/-,0.5,0.1,21.7,+/-,3.8,0.7,5.8,+/-,2.1,1.0,2.6,+/-,1.6,0.3,4.7,+/-,1.6,0.9,4.22,+/-,0.73,0.31,1.3,+/-,0.98,0.13,0.07,+/-,0.04,0.77,91.81,5.02842,100A/95A/95A,137000000000000.0
CL5_399179597CCS_F0030078CCAM02019P3.SAV,Goulburn_7,9.0,399179597.0,19.0,CCAM02019,2.0,53.8,+/-,5.1,2.7,0.49,+/-,0.35,0.06,18.5,+/-,3.7,1.3,8.1,+/-,2.4,3.2,5.7,+/-,2.0,1.6,4.1,+/-,1.5,0.7,3.41,+/-,0.65,0.77,0.77,+/-,0.77,0.13,0.21,+/-,0.07,0.24,95.08,5.02842,100A/95A/95A,191000000000000.0
CL5_399179658CCS_F0030078CCAM02019P3.SAV,Goulburn_7,9.0,399179658.0,19.0,CCAM02019,3.0,53.1,+/-,5.1,1.1,0.86,+/-,0.46,0.16,22.6,+/-,3.8,1.0,4.5,+/-,2.0,1.3,1.6,+/-,1.5,0.3,6.9,+/-,2.2,0.9,5.35,+/-,0.9,0.16,2.03,+/-,1.16,0.39,0.1,+/-,0.05,2.0,97.06,5.02842,100A/95A/95A,122000000000000.0
CL5_399179719CCS_F0030078CCAM02019P3.SAV,Goulburn_7,9.0,399179719.0,19.0,CCAM02019,4.0,54.4,+/-,5.1,2.9,6.27,+/-,2.83,2.71,24.7,+/-,3.9,4.4,12.0,+/-,2.9,0.5,3.0,+/-,1.7,0.3,4.3,+/-,1.5,0.9,3.92,+/-,0.69,0.43,0.73,+/-,0.76,0.1,0.75,+/-,0.18,2.81,110.08,5.02842,100A/95A/95A,56100000000000.0
CL5_399179780CCS_F0030078CCAM02019P3.SAV,Goulburn_7,9.0,399179780.0,19.0,CCAM02019,5.0,47.7,+/-,5.0,1.3,0.74,+/-,0.43,0.02,26.9,+/-,4.0,1.3,2.2,+/-,1.8,2.0,0.8,+/-,1.5,0.4,10.3,+/-,2.9,0.3,6.34,+/-,0.99,0.16,1.22,+/-,0.95,0.14,6.41,+/-,0.87,2.53,102.54,5.02842,100A/95A/95A,92300000000000.0
CL5_428826433CCS_F0110302CCAM02353P3.SAV,Howey,9.0,428826433.0,353.0,CCAM02353,1.0,57.6,+/-,5.2,0.3,0.23,+/-,0.26,0.0,23.4,+/-,3.9,0.4,0.4,+/-,1.6,0.2,0.7,+/-,1.5,0.2,7.7,+/-,2.4,0.1,6.54,+/-,1.0,0.19,0.56,+/-,0.69,0.1,0.1,+/-,0.05,0.01,97.21,2.64322,100A/60A/60A,147000000000000.0
CL5_428826504CCS_F0110302CCAM02353P3.SAV,Howey,9.0,428826504.0,353.0,CCAM02353,2.0,49.9,+/-,5.0,1.2,0.81,+/-,0.45,0.03,14.3,+/-,3.6,2.0,21.2,+/-,4.0,1.4,3.2,+/-,1.7,0.5,5.8,+/-,1.9,0.8,3.56,+/-,0.66,0.3,0.21,+/-,0.57,0.03,0.25,+/-,0.08,0.03,99.32,2.64322,100A/60A/60A,365000000000000.0
CL5_428826567CCS_F0110302CCAM02353P3.SAV,Howey,9.0,428826567.0,353.0,CCAM02353,3.0,46.2,+/-,5.0,1.1,0.7,+/-,0.42,0.01,16.6,+/-,3.7,0.3,16.5,+/-,3.5,0.4,2.0,+/-,1.6,0.2,14.1,+/-,3.3,0.2,2.64,+/-,0.62,0.05,0.13,+/-,0.55,0.01,0.14,+/-,0.06,0.02,98.96,2.64322,100A/60A/60A,314000000000000.0
CL5_428826631CCS_F0110302CCAM02353P3.SAV,Howey,9.0,428826631.0,353.0,CCAM02353,4.0,55.4,+/-,5.1,0.3,0.75,+/-,0.44,0.01,17.7,+/-,3.7,0.7,10.2,+/-,2.7,2.1,2.8,+/-,1.6,0.2,8.2,+/-,2.5,0.5,5.18,+/-,0.88,0.17,0.35,+/-,0.61,0.03,0.15,+/-,0.06,0.02,100.84,2.64322,100A/60A/60A,174000000000000.0
CL5_428826695CCS_F0110302CCAM02353P3.SAV,Howey,9.0,428826695.0,353.0,CCAM02353,5.0,55.2,+/-,5.1,0.5,0.78,+/-,0.44,0.01,21.9,+/-,3.8,1.5,8.7,+/-,2.5,2.2,1.1,+/-,1.5,0.5,8.0,+/-,2.5,0.3,6.46,+/-,0.99,0.25,0.46,+/-,0.65,0.05,0.09,+/-,0.04,0.03,102.58,2.64322,100A/60A/60A,87800000000000.0
CL5_435131866CCS_F0190320CCAM02424P3.SAV,Seneca,9.0,435131866.0,424.0,CCAM02424,1.0,41.0,+/-,5.4,0.4,0.74,+/-,0.43,0.01,5.3,+/-,3.1,0.2,21.8,+/-,4.1,0.4,4.5,+/-,1.8,0.1,11.1,+/-,3.0,0.3,2.28,+/-,0.62,0.1,0.13,+/-,0.55,0.02,0.22,+/-,0.07,0.01,87.04,2.80628,100A/95A/95A,795000000000000.0
CL5_435131937CCS_F0190320CCAM02424P3.SAV,Seneca,9.0,435131937.0,424.0,CCAM02424,2.0,70.7,+/-,5.4,1.3,0.33,+/-,0.29,0.11,11.3,+/-,3.5,0.4,3.7,+/-,1.9,4.0,1.1,+/-,1.5,0.3,3.3,+/-,1.3,0.4,3.69,+/-,0.67,0.14,0.41,+/-,0.63,0.03,0.06,+/-,0.03,0.02,94.53,2.80628,100A/95A/95A,307000000000000.0
CL5_435132000CCS_F0190320CCAM02424P3.SAV,Seneca,9.0,435132000.0,424.0,CCAM02424,3.0,49.1,+/-,5.0,0.4,1.2,+/-,0.54,0.07,10.1,+/-,3.5,0.3,18.9,+/-,3.8,0.5,2.6,+/-,1.6,0.2,7.6,+/-,2.4,0.5,2.6,+/-,0.62,0.08,0.2,+/-,0.57,0.02,0.1,+/-,0.05,0.01,92.45,2.80628,100A/95A/95A,492000000000000.0
CL5_435132064CCS_F0190320CCAM02424P3.SAV,Seneca,9.0,435132064.0,424.0,CCAM02424,4.0,47.4,+/-,5.0,0.6,0.95,+/-,0.48,0.04,12.8,+/-,3.6,0.5,18.9,+/-,3.8,0.5,2.4,+/-,1.6,0.1,7.1,+/-,2.3,0.3,3.87,+/-,0.69,0.2,0.33,+/-,0.61,0.05,0.17,+/-,0.06,0.01,93.99,2.80628,100A/95A/95A,344000000000000.0
CL5_435132128CCS_F0190320CCAM02424P3.SAV,Seneca,9.0,435132128.0,424.0,CCAM02424,5.0,41.7,+/-,5.3,0.4,2.21,+/-,0.81,0.09,9.6,+/-,3.5,0.4,27.1,+/-,4.4,0.6,1.8,+/-,1.6,0.1,2.5,+/-,1.1,0.3,3.82,+/-,0.68,0.1,0.41,+/-,0.63,0.02,0.09,+/-,0.04,0.01,89.28,2.80628,100A/95A/95A,393000000000000.0
CL5_412048249CCS_F0052200CCAM01164P3.SAV,Cape_Smith,10.0,412048249.0,164.0,CCAM01164,1.0,47.0,+/-,5.0,0.8,1.28,+/-,0.56,0.16,11.5,+/-,3.5,0.4,20.3,+/-,3.9,0.4,7.4,+/-,2.2,0.4,6.5,+/-,2.1,0.3,3.06,+/-,0.63,0.11,0.59,+/-,0.7,0.04,0.24,+/-,0.07,0.03,97.81,4.29654,100A/95A/95A,588000000000000.0
CL5_412048325CCS_F0052200CCAM01164P3.SAV,Cape_Smith,10.0,412048325.0,164.0,CCAM01164,2.0,49.4,+/-,5.0,0.5,0.89,+/-,0.47,0.06,13.4,+/-,3.6,0.7,18.3,+/-,3.7,0.2,8.0,+/-,2.3,0.3,8.3,+/-,2.6,0.3,3.16,+/-,0.63,0.12,0.61,+/-,0.71,0.04,0.15,+/-,0.06,0.02,102.13,4.29654,100A/95A/95A,449000000000000.0
CL5_412048394CCS_F0052200CCAM01164P3.SAV,Cape_Smith,10.0,412048394.0,164.0,CCAM01164,3.0,47.5,+/-,5.0,0.5,1.07,+/-,0.51,0.11,11.4,+/-,3.5,0.4,20.4,+/-,4.0,0.2,7.9,+/-,2.3,0.5,6.4,+/-,2.1,0.2,3.26,+/-,0.64,0.13,0.71,+/-,0.75,0.04,0.16,+/-,0.06,0.01,98.65,4.29654,100A/95A/95A,620000000000000.0
CL5_412048504CCS_F0052200CCAM01164P3.SAV,Cape_Smith,10.0,412048504.0,164.0,CCAM01164,4.0,51.8,+/-,5.0,0.5,1.02,+/-,0.5,0.03,13.2,+/-,3.6,0.6,19.1,+/-,3.8,0.3,7.7,+/-,2.2,0.2,6.5,+/-,2.1,0.2,3.33,+/-,0.64,0.11,0.64,+/-,0.72,0.04,0.14,+/-,0.06,0.01,103.38,4.29654,100A/95A/95A,660000000000000.0
CL5_412048573CCS_F0052200CCAM01164P3.SAV,Cape_Smith,10.0,412048573.0,164.0,CCAM01164,5.0,48.4,+/-,5.0,0.7,1.15,+/-,0.53,0.14,13.5,+/-,3.6,0.6,20.1,+/-,3.9,0.2,7.0,+/-,2.1,0.3,6.2,+/-,2.0,0.2,3.71,+/-,0.67,0.13,0.93,+/-,0.84,0.06,0.17,+/-,0.06,0.02,101.16,4.332,100A/95A/95A,419000000000000.0
CL5_412048744CCS_F0052200CCAM01164P3.SAV,Cape_Smith,10.0,412048744.0,164.0,CCAM01164,6.0,48.7,+/-,5.0,0.7,0.92,+/-,0.48,0.08,13.2,+/-,3.6,0.6,19.9,+/-,3.9,0.4,7.2,+/-,2.2,0.3,7.3,+/-,2.3,0.3,3.44,+/-,0.65,0.11,0.64,+/-,0.72,0.05,0.24,+/-,0.07,0.08,101.51,4.332,100A/95A/95A,412000000000000.0
CL5_412048854CCS_F0052200CCAM01164P3.SAV,Cape_Smith,10.0,412048854.0,164.0,CCAM01164,7.0,52.5,+/-,5.0,0.4,0.96,+/-,0.49,0.07,9.5,+/-,3.5,0.3,20.5,+/-,4.0,0.2,10.8,+/-,2.7,0.5,4.7,+/-,1.6,0.1,3.18,+/-,0.63,0.14,0.65,+/-,0.72,0.03,0.16,+/-,0.06,0.01,102.83,4.332,100A/95A/95A,770000000000000.0
CL5_412048923CCS_F0052200CCAM01164P3.SAV,Cape_Smith,10.0,412048923.0,164.0,CCAM01164,8.0,51.6,+/-,5.0,0.4,0.97,+/-,0.49,0.05,13.4,+/-,3.6,0.7,18.7,+/-,3.8,0.3,8.3,+/-,2.3,0.3,7.4,+/-,2.3,0.3,3.21,+/-,0.64,0.09,0.48,+/-,0.66,0.03,0.15,+/-,0.06,0.01,104.19,4.332,100A/95A/95A,466000000000000.0
CL5_412048992CCS_F0052200CCAM01164P3.SAV,Cape_Smith,10.0,412048992.0,164.0,CCAM01164,9.0,48.2,+/-,5.0,0.5,0.87,+/-,0.47,0.05,15.0,+/-,3.6,0.7,19.5,+/-,3.9,0.4,7.3,+/-,2.2,0.2,8.3,+/-,2.6,0.4,3.59,+/-,0.66,0.15,0.58,+/-,0.7,0.04,0.17,+/-,0.06,1.3,103.49,4.36804,100A/95A/95A,228000000000000.0
CL5_423594524CCS_F0060082CCAM04292P3.SAV,Cumberland3_ccam,10.0,423594524.0,292.0,CCAM04292,1.0,46.6,+/-,5.0,0.8,0.99,+/-,0.49,0.05,10.1,+/-,3.5,0.9,19.4,+/-,3.9,0.3,7.2,+/-,2.2,0.7,5.7,+/-,1.9,0.5,3.04,+/-,0.63,0.23,0.64,+/-,0.72,0.08,0.11,+/-,0.05,0.01,93.8,2.35468,100A/60A/60A,523000000000000.0
CL5_423594610CCS_F0060082CCAM04292P3.SAV,Cumberland3_ccam,10.0,423594610.0,292.0,CCAM04292,2.0,18.0,+/-,6.9,6.3,0.54,+/-,0.37,0.14,4.2,+/-,2.9,0.4,11.5,+/-,2.9,2.4,2.9,+/-,1.7,0.5,27.2,+/-,5.3,4.0,0.84,+/-,0.51,0.15,0.05,+/-,0.53,0.02,0.14,+/-,0.06,0.02,65.33,2.35468,100A/60A/60A,293000000000000.0
CL5_423594690CCS_F0060082CCAM04292P3.SAV,Cumberland3_ccam,10.0,423594690.0,292.0,CCAM04292,3.0,48.0,+/-,5.0,0.9,0.99,+/-,0.49,0.09,12.4,+/-,3.6,1.5,19.1,+/-,3.8,0.6,6.3,+/-,2.0,0.5,6.1,+/-,2.0,0.5,3.2,+/-,0.63,0.15,0.68,+/-,0.74,0.06,0.11,+/-,0.05,0.01,96.85,2.35468,100A/60A/60A,475000000000000.0
CL5_423594829CCS_F0060082CCAM04292P3.SAV,Cumberland3_ccam,10.0,423594829.0,292.0,CCAM04292,4.0,46.1,+/-,5.0,0.6,1.18,+/-,0.53,0.07,10.0,+/-,3.5,0.9,20.6,+/-,4.0,0.3,6.9,+/-,2.1,0.6,5.8,+/-,1.9,0.4,2.83,+/-,0.62,0.14,0.6,+/-,0.7,0.06,0.12,+/-,0.05,0.01,94.12,2.35468,100A/60A/60A,594000000000000.0
CL5_423594909CCS_F0060082CCAM04292P3.SAV,Cumberland3_ccam,10.0,423594909.0,292.0,CCAM04292,5.0,48.3,+/-,5.0,0.8,0.98,+/-,0.49,0.08,10.5,+/-,3.5,0.9,19.2,+/-,3.8,0.7,7.0,+/-,2.1,0.4,6.0,+/-,2.0,0.6,3.39,+/-,0.65,0.3,0.74,+/-,0.76,0.07,0.09,+/-,0.04,0.01,96.16,2.35468,100A/60A/60A,442000000000000.0
CL5_423594989CCS_F0060082CCAM04292P3.SAV,Cumberland3_ccam,10.0,423594989.0,292.0,CCAM04292,6.0,47.5,+/-,5.0,0.7,1.06,+/-,0.51,0.11,11.2,+/-,3.5,1.1,20.2,+/-,3.9,0.6,6.5,+/-,2.1,0.4,6.4,+/-,2.1,0.7,3.12,+/-,0.63,0.14,0.64,+/-,0.72,0.08,0.13,+/-,0.05,0.02,96.65,2.35468,100A/60A/60A,538000000000000.0
CL5_423595128CCS_F0060082CCAM04292P3.SAV,Cumberland3_ccam,10.0,423595128.0,292.0,CCAM04292,7.0,45.1,+/-,5.0,0.5,0.86,+/-,0.46,0.05,8.1,+/-,3.4,0.4,21.0,+/-,4.0,0.4,12.3,+/-,2.9,0.6,4.9,+/-,1.7,0.8,2.43,+/-,0.62,0.08,0.42,+/-,0.64,0.07,0.32,+/-,0.1,0.17,95.32,2.35468,100A/60A/60A,553000000000000.0
CL5_423595208CCS_F0060082CCAM04292P3.SAV,Cumberland3_ccam,10.0,423595208.0,292.0,CCAM04292,8.0,46.9,+/-,5.0,0.6,0.91,+/-,0.47,0.05,10.2,+/-,3.5,0.7,18.5,+/-,3.8,0.3,8.1,+/-,2.3,0.5,6.2,+/-,2.0,0.5,2.83,+/-,0.62,0.2,0.5,+/-,0.67,0.06,0.11,+/-,0.05,0.02,94.28,2.35468,100A/60A/60A,393000000000000.0
CL5_423595288CCS_F0060082CCAM04292P3.SAV,Cumberland3_ccam,10.0,423595288.0,292.0,CCAM04292,9.0,47.4,+/-,5.0,0.6,0.93,+/-,0.48,0.09,9.6,+/-,3.5,0.7,20.1,+/-,3.9,0.5,8.5,+/-,2.4,0.6,4.9,+/-,1.7,0.6,3.15,+/-,0.63,0.17,0.61,+/-,0.71,0.06,0.13,+/-,0.05,0.02,95.42,2.35789,100A/60A/60A,527000000000000.0
CL5_421907618CCS_F0060082CCAM01275P3.SAV,Cumberland_Bowl,10.0,421907618.0,275.0,CCAM01275,1.0,49.4,+/-,5.0,0.7,1.08,+/-,0.51,0.11,11.1,+/-,3.5,1.2,19.0,+/-,3.8,0.4,6.6,+/-,2.1,0.4,5.1,+/-,1.7,0.4,3.08,+/-,0.63,0.1,0.66,+/-,0.73,0.05,0.11,+/-,0.05,0.02,96.15,2.37135,100A/60A/60A,471000000000000.0
CL5_421907688CCS_F0060082CCAM01275P3.SAV,Cumberland_Bowl,10.0,421907688.0,275.0,CCAM01275,2.0,45.0,+/-,5.0,0.7,0.82,+/-,0.45,0.04,7.8,+/-,3.4,0.6,17.6,+/-,3.7,0.4,16.7,+/-,3.5,0.6,3.8,+/-,1.4,0.2,2.1,+/-,0.63,0.17,0.32,+/-,0.6,0.06,0.12,+/-,0.05,0.01,94.24,2.37135,100A/60A/60A,470000000000000.0
CL5_421907754CCS_F0060082CCAM01275P3.SAV,Cumberland_Bowl,10.0,421907754.0,275.0,CCAM01275,3.0,3.4,+/-,6.7,1.3,0.2,+/-,0.25,0.1,0.5,+/-,2.6,0.0,5.4,+/-,2.1,0.7,2.2,+/-,1.6,0.3,29.8,+/-,5.8,1.2,0.14,+/-,0.31,0.04,0.01,+/-,0.52,0.0,0.0,+/-,0.02,0.01,41.71,2.37135,100A/60A/60A,385000000000000.0
CL5_421907877CCS_F0060082CCAM01275P3.SAV,Cumberland_Bowl,10.0,421907877.0,275.0,CCAM01275,4.0,44.8,+/-,5.1,0.5,1.03,+/-,0.5,0.1,9.6,+/-,3.5,0.8,19.5,+/-,3.9,0.3,9.0,+/-,2.4,0.6,5.1,+/-,1.7,0.2,2.74,+/-,0.62,0.24,0.54,+/-,0.68,0.09,0.16,+/-,0.06,0.04,92.5,2.37135,100A/60A/60A,488000000000000.0
CL5_421907944CCS_F0060082CCAM01275P3.SAV,Cumberland_Bowl,10.0,421907944.0,275.0,CCAM01275,5.0,44.7,+/-,5.1,0.6,0.86,+/-,0.46,0.02,9.0,+/-,3.5,0.8,18.1,+/-,3.7,0.2,13.9,+/-,3.1,0.9,4.8,+/-,1.7,0.3,2.5,+/-,0.62,0.18,0.51,+/-,0.67,0.06,0.13,+/-,0.05,0.01,94.48,2.37081,100A/60A/60A,513000000000000.0
CL5_421908113CCS_F0060082CCAM01275P3.SAV,Cumberland_Bowl,10.0,421908113.0,275.0,CCAM01275,6.0,47.9,+/-,5.0,0.6,0.94,+/-,0.48,0.05,10.0,+/-,3.5,0.6,19.3,+/-,3.9,0.3,8.6,+/-,2.4,0.6,4.9,+/-,1.7,0.3,3.0,+/-,0.62,0.15,0.64,+/-,0.72,0.06,0.12,+/-,0.05,0.01,95.4,2.37081,100A/60A/60A,481000000000000.0
CL5_421908236CCS_F0060082CCAM01275P3.SAV,Cumberland_Bowl,10.0,421908236.0,275.0,CCAM01275,7.0,47.1,+/-,5.0,1.0,0.99,+/-,0.49,0.05,8.6,+/-,3.4,0.3,19.2,+/-,3.8,0.3,7.7,+/-,2.2,0.6,6.6,+/-,2.1,1.4,2.73,+/-,0.62,0.08,0.52,+/-,0.67,0.03,0.1,+/-,0.05,0.02,93.52,2.37081,100A/60A/60A,471000000000000.0
CL5_421908303CCS_F0060082CCAM01275P3.SAV,Cumberland_Bowl,10.0,421908303.0,275.0,CCAM01275,8.0,43.4,+/-,5.1,1.1,0.84,+/-,0.46,0.08,8.3,+/-,3.4,0.7,18.5,+/-,3.8,0.3,16.3,+/-,3.4,0.8,4.5,+/-,1.6,0.4,2.36,+/-,0.62,0.2,0.45,+/-,0.65,0.09,0.13,+/-,0.05,0.01,94.71,2.37081,100A/60A/60A,545000000000000.0
CL5_421908370CCS_F0060082CCAM01275P3.SAV,Cumberland_Bowl,10.0,421908370.0,275.0,CCAM01275,9.0,50.3,+/-,5.0,0.5,0.92,+/-,0.48,0.03,8.5,+/-,3.4,0.6,20.3,+/-,4.0,0.3,10.0,+/-,2.6,0.4,3.7,+/-,1.4,0.2,3.66,+/-,0.67,0.13,0.64,+/-,0.72,0.06,0.26,+/-,0.08,0.17,98.31,2.37732,100A/60A/60A,487000000000000.0
CL5_450232966CCS_F0310216CCAM05594P3.SAV,Maddox,10.0,450232966.0,594.0,CCAM05594,1.0,49.7,+/-,5.0,0.6,0.87,+/-,0.47,0.04,9.2,+/-,3.5,0.7,13.4,+/-,3.1,0.3,6.6,+/-,2.1,0.5,10.0,+/-,2.9,0.3,2.12,+/-,0.63,0.15,2.49,+/-,1.18,0.17,0.23,+/-,0.07,0.02,94.7,2.97518,100A/95A/95A,586000000000000.0
CL5_450233035CCS_F0310216CCAM05594P3.SAV,Maddox,10.0,450233035.0,594.0,CCAM05594,2.0,50.1,+/-,5.0,0.5,1.04,+/-,0.5,0.05,11.5,+/-,3.5,0.6,12.7,+/-,3.0,0.4,6.2,+/-,2.0,0.2,9.8,+/-,2.8,0.2,3.09,+/-,0.63,0.08,1.6,+/-,1.08,0.09,0.22,+/-,0.07,0.01,96.22,2.97518,100A/95A/95A,608000000000000.0
CL5_450233099CCS_F0310216CCAM05594P3.SAV,Maddox,10.0,450233099.0,594.0,CCAM05594,3.0,44.8,+/-,5.1,0.8,0.92,+/-,0.48,0.05,15.0,+/-,3.6,0.6,19.8,+/-,3.9,0.9,2.9,+/-,1.7,0.2,7.5,+/-,2.4,0.3,2.49,+/-,0.62,0.09,2.05,+/-,1.16,0.13,0.13,+/-,0.05,0.01,95.57,2.97518,100A/95A/95A,601000000000000.0
CL5_450233163CCS_F0310216CCAM05594P3.SAV,Maddox,10.0,450233163.0,594.0,CCAM05594,4.0,64.7,+/-,5.3,0.3,0.24,+/-,0.26,0.01,19.7,+/-,3.7,0.4,1.8,+/-,1.7,0.6,0.6,+/-,1.5,0.1,2.2,+/-,1.1,0.2,1.32,+/-,0.61,0.1,11.31,+/-,1.52,0.38,0.02,+/-,0.02,0.01,101.83,2.97518,100A/95A/95A,361000000000000.0
CL5_450233416CCS_F0310216CCAM05594P3.SAV,Maddox,10.0,450233416.0,594.0,CCAM05594,5.0,41.0,+/-,5.4,1.8,0.87,+/-,0.47,0.15,8.2,+/-,3.4,0.8,16.7,+/-,3.6,0.7,7.8,+/-,2.3,0.6,7.9,+/-,2.4,0.7,1.72,+/-,0.64,0.28,0.2,+/-,0.57,0.09,0.1,+/-,0.05,0.03,84.47,3.00776,100A/95A/95A,363000000000000.0
CL5_450233482CCS_F0310216CCAM05594P3.SAV,Maddox,10.0,450233482.0,594.0,CCAM05594,6.0,47.7,+/-,5.0,0.3,0.69,+/-,0.42,0.01,16.7,+/-,3.7,0.1,15.2,+/-,3.4,0.3,1.7,+/-,1.5,0.1,8.9,+/-,2.7,0.2,3.43,+/-,0.65,0.06,3.16,+/-,1.16,0.09,0.1,+/-,0.05,0.01,97.58,3.00776,100A/95A/95A,509000000000000.0
CL5_450233545CCS_F0310216CCAM05594P3.SAV,Maddox,10.0,450233545.0,594.0,CCAM05594,7.0,46.6,+/-,5.0,0.9,0.8,+/-,0.45,0.08,12.3,+/-,3.6,0.3,23.1,+/-,4.2,1.3,2.6,+/-,1.6,0.1,5.3,+/-,1.8,0.3,1.82,+/-,0.64,0.09,3.69,+/-,1.19,0.19,0.12,+/-,0.05,0.02,96.23,3.00776,100A/95A/95A,404000000000000.0
CL5_450233862CCS_F0310216CCAM05594P3.SAV,Maddox,10.0,450233862.0,594.0,CCAM05594,9.0,47.4,+/-,5.0,0.7,0.75,+/-,0.44,0.02,11.1,+/-,3.5,0.7,17.1,+/-,3.6,0.7,7.5,+/-,2.2,0.3,5.3,+/-,1.8,0.7,1.96,+/-,0.63,0.12,2.04,+/-,1.16,0.31,0.19,+/-,0.06,0.01,93.3,2.9137,100A/95A/95A,859000000000000.0
CL5_450233928CCS_F0310216CCAM05594P3.SAV,Maddox,10.0,450233928.0,594.0,CCAM05594,10.0,49.4,+/-,5.0,0.3,0.73,+/-,0.43,0.01,13.1,+/-,3.6,0.5,15.5,+/-,3.4,0.4,4.9,+/-,1.9,0.2,5.5,+/-,1.8,0.3,3.21,+/-,0.64,0.09,2.47,+/-,1.18,0.2,0.14,+/-,0.06,0.01,94.78,2.9137,100A/95A/95A,757000000000000.0
